gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Neuron
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0458F68A5	0.027	0.004
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06E5E0C83	0.015	0.011
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC09FDA4F45	0.049	0.004
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F4BC2909	0.026	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0A8E69BC5	0.001	0.074
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC05B6D413B	0.004	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05992FDC8	0.005	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC069F95780	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DAD29856	0.002	0.003
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC02F06FF62	0.007	0.001
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0EC572716	0.004	0.019
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0F8D27FBC	0.0	0.001
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0EA3FC100	0.0	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC091173D82	0.004	0.004
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC07FB88720	0.002	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0BD4C290F	0.002	0.001
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC053BBE2B1	0.018	0.082
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0DA5EFA18	0.002	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0F590482E	0.014	0.007
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BA41B0D3	0.019	0.002
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0FF018913	0.007	0.002
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC08BF895FC	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0D7F33CFB	0.003	0.008
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0EACF2D60	0.009	0.002
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC004A436C5	0.022	0.0
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00BE2EEE3	0.016	0.003
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC08AA91C84	0.001	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC0EAF80261	0.032	0.003
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC05D87F723	0.0	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0606C6896	0.0	0.001
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC01EA4FF6B	0.001	0.016
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC036D78A43	0.0	0.001
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC02392F4AF	0.018	0.004
FN1	P02751	False	FINC_HUMAN		CPI-SC01FFC9392	0.041	0.004
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.024	0.018
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC05CCF815E	0.0	0.001
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.027	0.004
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.015	0.011
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.049	0.004
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.026	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.001	0.074
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC08F797F90	0.004	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.005	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.002	0.003
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.007	0.001
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.004	0.019
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.0	0.001
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	0.0	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC03DD752AB	0.004	0.004
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	0.002	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	0.002	0.001
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.018	0.082
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.002	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.014	0.007
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.019	0.002
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.007	0.002
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.003	0.008
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.009	0.002
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.022	0.0
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00064A9CE	0.016	0.003
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.001	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.048	0.013
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.041	0.004
F2	P00734	False	THRB_HUMAN		CPI-SC0BAB29E69	0.007	0.003
VTN	P04004	False	VTNC_HUMAN		CPI-SC08067D831	0.013	0.019
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.001	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.041	0.004
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.048	0.013
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.007	0.003
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.013	0.019
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.001	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.002	0.009
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.006	0.007
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.011	0.045
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.769	0.436
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.001	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.009	0.001
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.003	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.027
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.071	0.005
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.002	0.001
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.001	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.041	0.004
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.001	0.0
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.01	0.008
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.001	0.003
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.041	0.004
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.006	0.007
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.027
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.002	0.001
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.015	0.093
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.003	0.033
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.041	0.004
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.015	0.093
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.041	0.004
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.071	0.005
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.004	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.041	0.004
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.0	0.027
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.041	0.004
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.013	0.019
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.041	0.004
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.048	0.013
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.048	0.013
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.002	0.009
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.006	0.007
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.005	0.011
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.002	0.009
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	0.011	0.045
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.002	0.001
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.012	0.002
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.002	0.002
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.002	0.009
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	0.011	0.045
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.002	0.001
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.018	0.007
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.002	0.009
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	0.011	0.045
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.005	0.013
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.002	0.001
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.012	0.002
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.002	0.002
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.018	0.007
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.0	0.001
ROS1	P08922	False	ROS1_HUMAN		CPI-SS0DC322B61	0.005	0.001
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0348DB5E3	0.061	0.145
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.002	0.009
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	0.011	0.045
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0E134097C	0.002	0.001
FGF5	P12034	False	FGF5_HUMAN		CPI-SS076D8A297	0.012	0.002
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.002	0.002
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	0.49	0.909
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.002	0.009
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.006	0.007
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.006	0.007
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.027
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.015	0.093
FGF1	P05230	False	FGF1_HUMAN		CPI-SS068C742A1	0.011	0.045
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.0	0.0
INHA	P05111	False	INHA_HUMAN		CPI-SS0FB37E079	0.065	0.009
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.006	0.007
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.022	0.048
THY1	P04216	False	THY1_HUMAN		CPI-SC0C6B54D7A	0.769	0.436
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.009	0.001
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.001	0.009
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.009	0.001
TNC	P24821	False	TENA_HUMAN		CPI-SC04AED00CE	0.0	0.027
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0E60FEE99	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.071	0.005
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC019DBDA78	0.015	0.093
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.003	0.033
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	0.198	0.051
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	0.184	0.353
GLRA2	P23416	False	GLRA2_HUMAN		CPI-SS02904BE32	0.007	0.002
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS02CF96625	0.002	0.0
CXADR	P78310	False	CXAR_HUMAN		CPI-SS033CB0BB2	0.022	0.003
PGRMC2	O15173	False	PGRC2_HUMAN		CPI-SS0F3D40856	0.029	0.013
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.015	0.023
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	0.002	0.085
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09375CA29	0.112	0.066
EGF	P01133	False	EGF_HUMAN		CPI-SS00A953C3A	0.003	0.005
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS0BF9FA3F2	0.002	0.001
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0F4D30D5A	0.002	0.085
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0E25CE362	0.002	0.085
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0055264F3	0.002	0.085
EGFR	P00533	False	EGFR_HUMAN		CPI-SS00EDDD458	0.002	0.085
CD74	P04233	False	HG2A_HUMAN		CPI-SS0ABC5C1B8	0.006	0.02
EGFR	P00533	False	EGFR_HUMAN		CPI-SS08CA619FE	0.002	0.085
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0DA033F03	0.003	0.033
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0C4E86714	0.001	0.001
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0A19E9C34	0.002	0.085
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS06BC4D123	0.002	0.001
EGFR	P00533	False	EGFR_HUMAN		CPI-SS088A0A760	0.002	0.085
CD74	P04233	False	HG2A_HUMAN		CPI-SS0302E8E8F	0.006	0.02
MTNR1B	P49286	False	MTR1B_HUMAN		CPI-SS04C3EC52C	0.001	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0C10824C7	0.002	0.085
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	0.005	0.013
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS03098AC28	0.092	0.101
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS03C51D352	0.0	0.001
TFRC	P02786	False	TFR1_HUMAN		CPI-SS03133B4F2	0.018	0.018
CD40	P25942	False	TNR5_HUMAN		CPI-SS0F00D756A	0.001	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0E2863F09	0.0	0.001
TNFRSF13C	Q96RJ3	False	TR13C_HUMAN		CPI-SS09648FAA9	0.001	0.0
CD74	P04233	False	HG2A_HUMAN		CPI-SS09808DEAE	0.006	0.02
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.001	0.009
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.001	0.009
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.0	0.002
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC092659F65	0.003	0.001
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.009	0.007
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS00A6D366F	0.001	0.001
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS074CF011C	0.092	0.101
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	0.272	0.054
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.067	0.01
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0855C0353	0.272	0.054
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0D22A09AD	0.067	0.01
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0E61DB5DF	0.004	0.002
NRP1	O14786	False	NRP1_HUMAN		CPI-SS033E6DE7E	0.272	0.054
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0947A8549	0.004	0.002
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS098425155	0.001	0.002
NRP1	O14786	False	NRP1_HUMAN		CPI-SS08083B141	0.272	0.054
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F15C1AB3	0.067	0.01
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0241A1F57	0.067	0.01
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0A42A3690	0.007	0.009
CCK	P06307	False	CCKN_HUMAN		CPI-SS00AD71822	0.53	0.371
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	0.007	0.009
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	0.007	0.009
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.007	0.009
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.014	0.042
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.007	0.009
CCL3	P10147	False	CCL3_HUMAN		CPI-SS076D8415B	0.007	0.009
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.011	0.005
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0BA601DC4	0.038	0.016
NTF3	P20783	False	NTF3_HUMAN		CPI-SS093E05DD4	0.034	0.005
BDNF	P23560	False	BDNF_HUMAN		CPI-SS09A36B221	0.038	0.016
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	0.048	0.052
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.07	0.046
BDNF	P23560	False	BDNF_HUMAN		CPI-SS03F0B666C	0.038	0.016
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.005	0.004
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	0.079	0.025
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.0	0.001
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.039	0.036
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0CCB8E3D3	0.007	0.009
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.003	0.003
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	0.022	0.02
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	0.001	0.0
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	0.307	0.867
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0.012	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07155793F	0.002	0.003
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	0.0	0.001
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	0.072	0.095
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	0.793	0.419
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	0.026	0.082
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	0.003	0.048
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	0.026	0.082
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	0.003	0.048
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	0.026	0.082
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0.003	0.048
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0.003	0.025
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B42AD9EF	0.003	0.048
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0FA326344	0.006	0.008
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0.003	0.048
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	0.075	0.02
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	0.003	0.048
FZD9	O00144	False	FZD9_HUMAN		CPI-SS030EDC420	0.004	0.03
FZD9	O00144	False	FZD9_HUMAN		CPI-SS05C2D0200	0.004	0.03
FZD9	O00144	False	FZD9_HUMAN		CPI-SS09FF3A1EA	0.004	0.03
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	0.002	0.003
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.007	0.009
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.007	0.009
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.02	0.012
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.0	0.004
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.01	0.001
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.02	0.012
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.01	0.001
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.02	0.012
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.01	0.001
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0098B5107	0.01	0.001
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.01	0.001
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.012	0.002
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.055	0.059
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.001	0.0
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.065	0.066
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	0.002	0.008
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.01	0.001
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.055	0.059
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.012	0.002
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.012	0.002
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.02	0.021
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.012	0.002
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.012	0.002
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.055	0.059
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.307	0.867
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	0.055	0.059
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.307	0.867
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.001	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.019	0.003
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.001	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.01	0.001
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.019	0.003
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.003	0.002
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.009	0.029
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.001	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.01	0.001
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.003	0.002
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.01	0.001
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.015	0.015
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.012	0.003
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.05	0.026
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.0	0.002
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.159	0.008
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.01	0.001
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.007	0.008
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.01	0.001
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.001	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.01	0.001
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.001	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.003	0.002
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.01	0.001
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.002	0.002
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	0.003	0.001
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.003	0.001
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	0.061	0.145
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	0.061	0.145
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	0.061	0.145
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.061	0.145
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.49	0.909
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.002	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.016	0.15
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	0.061	0.145
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.49	0.909
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.016	0.15
